,url,ingredients,instructions
235,https://www.loveandlemons.com/zucchini-muffins/,"¾ cup + 2 tablespoons all-purpose flour, spooned and leveled
¾ cup whole wheat flour, spooned and leveled
½ cup + 2 tablespoons almond flour, spooned and leveled
1 tablespoon aluminum-free baking powder
1 teaspoon cinnamon
½ teaspoon nutmeg
½ teaspoon sea salt
1/2 cup unsweetened almond milk
¼ cup extra-virgin olive oil or neutral oil
2 large eggs
½ cup cane sugar
1 teaspoon vanilla extract
2 cups shredded zucchini, no need to squeeze out excess water
½ cup chopped walnuts","Preheat the oven to 400°F and grease a 12-cup muffin tin.
In a medium bowl, combine the flours, baking powder, cinnamon, nutmeg, and salt.
In a large bowl, vigorously whisk together the almond milk, olive oil, eggs, sugar, and vanilla. Stir in the zucchini.
Pour the dry ingredients into the bowl of wet ingredients and stir to combine. Fold in the walnuts. Use a ⅓ cup measuring cup to scoop the batter into the muffin cups. Bake for 16 to 20 minutes, or until the muffin tops spring back to the touch. Let cool for 10 minutes, and then transfer to a wire rack to cool completely."
236,https://www.loveandlemons.com/how-long-to-boil-corn-on-the-cob/,"4 to 8 ears fresh sweet corn, husks and silks removed
Butter or compound butter, for serving
Sea salt and freshly ground black pepper","Bring a large pot of water to a boil and add the corn. Cook, stirring occasionally to make sure the corn is submerged, for 3 to 5 minutes, or until the corn is tender and bright yellow. Alternatively, place the corn in a large pot filled with cold water. Bring it to a boil and cook 1 to 2 minutes, until the corn is just tender.
Drain and serve warm with butter, salt, and pepper."
237,https://www.loveandlemons.com/herb-compound-butter/,"½ cup unsalted butter, at room temp
1 tablespoon finely chopped basil leaves
1 tablespoon finely chopped sun dried tomatoes
½ garlic clove, grated
¼ teaspoon sea salt","In a small bowl, stir together the softened butter and the ingredients from one of the herb combinations above.
Scoop the herb butter onto a piece of parchment paper or plastic wrap, roll into a log and twist the ends to close. Chill overnight, or until firm."
238,https://www.loveandlemons.com/caprese-skewers/,"24 cherry tomatoes
12 mini mozzarella balls
24 basil leaves
Extra-virgin olive oil, for drizzling
Balsamic reduction, for drizzling
Sea salt and freshly ground black pepper","Thread the tomatoes, mozzarella, and basil onto mini skewers.
Drizzle with olive oil and balsamic reduction and sprinkle with salt and pepper."
239,https://www.loveandlemons.com/balsamic-reduction/,1 cup balsamic vinegar,"Add the vinegar to a small saucepan and bring to a gentle boil.
Reduce the heat and simmer, stirring often, until thick and reduced, about 8 to 12 minutes. The timing will depend on your desired thickness. The balsamic will also thicken as it cools.
See the blog post above for serving suggestions."
240,https://www.loveandlemons.com/peach-recipes/,"6 large or 7 medium peaches, thinly sliced
1 1/2 teaspoons fresh lemon juice
3/4 cup all purpose flour
¼ cup cane sugar
1/4 teaspoon cinnamon
¼ teaspoon baking soda
¼ teaspoon salt
¼ cup melted coconut oil or unsalted butter
1 teaspoon vanilla extract
Vanilla ice cream, for serving","Preheat the oven to 400°F and grease a 9x13-inch baking dish with coconut oil.
Layer the peaches into the bottom of the baking dish and drizzle the lemon juice over the peaches.
In a medium bowl, mix the flour, sugar, cinnamon, baking soda, and salt. Add the coconut oil and vanilla and combine until the mixture forms a crumbly dough. Sprinkle over the peaches and bake for 30 minutes, or until the mixture is just lightly browned on top and the peaches are juicy.
Serve warm with vanilla ice cream."
241,https://www.loveandlemons.com/cherry-tomato-pasta/,"12 ounces bucatini pasta
⅓ cup extra-virgin olive oil, more for drizzling
3 garlic cloves, sliced
3 pints cherry tomatoes, divided
2½ tablespoons capers
2 teaspoons lemon zest
1 teaspoon balsamic vinegar
1 teaspoon sea salt
¼ to ½ teaspoon red pepper flakes
Freshly ground black pepper
1½ cups fresh basil
¼ cup pecorino, Parmesan, or Vegan Parmesan, optional","Cook the pasta in a large pot of boiling salted water according to the package directions, or until al dente. Drain and toss with a drizzle of olive oil to prevent sticking.
In a large, deep skillet or Dutch oven, heat the oil over medium-low heat. Add the garlic and cook for 1 minute, stirring, until soft and fragrant. Add half the tomatoes along with the capers, lemon zest, vinegar, salt, red pepper flakes, and several grinds of pepper. Toss to coat. If the oil starts to sputter while cooking, turn the heat down as needed. Cook for 8 minutes, stirring often, until the tomatoes break down and release their juices.
Add the remaining tomatoes, stir, and cook for 2-4 minutes, or until the second addition of tomatoes is just beginning to burst. Add the pasta and toss to combine. Cook for 1-2 more minutes, or until the pasta is coated in the sauce and heated through.
Stir in the basil and cheese, if using. Season to taste and serve."
242,https://www.loveandlemons.com/zucchini-bread/,"2 cups packed shredded zucchini, 2 medium
2 cups all-purpose flour
1 cup almond flour
2 teaspoons cinnamon
2 teaspoons baking powder
1 teaspoon baking soda
1 teaspoon sea salt
4 large eggs, see note below for vegan option
1 cup cane sugar
½ cup extra-virgin olive oil
½ cup almond milk
2 teaspoons vanilla extract
½ cup chocolate chips, optional","Preheat the oven to 350°F and grease or lightly spray two 8x4” loaf pans.
Place the shredded zucchini on paper towels to drain. Set aside.
In a medium bowl, combine the flours, cinnamon, baking powder, baking soda, and salt.
In a large bowl, whisk together the eggs, sugar, olive oil, almond milk, and vanilla. Gently squeeze any excess moisture from the zucchini then stir into the egg mixture. Add the dry ingredients to the bowl and stir until just combined. Do not overmix.
Pour the batter into the prepared pans and sprinkle the chocolate chips on top, if using. Bake for 45 to 50 minutes or until a toothpick comes out clean. Let cool."
243,https://www.loveandlemons.com/peanut-butter-no-bake-cookies/,"⅔ cup unsalted natural creamy peanut butter*
½ cup maple syrup
2 tablespoons melted coconut oil
1 teaspoon vanilla extract
Heaping ½ teaspoon sea salt*
2½ cups whole rolled oats
¼ cup mini chocolate chips","Line a baking sheet with parchment paper and set aside.
In a medium bowl, stir together the peanut butter, maple syrup, coconut oil, vanilla, and salt until smooth. Add the oats and chocolate chips and stir until combined. Use a 2-tablespoon cookie scoop to portion the dough. Use your hands to form into balls and place on the baking sheet, then flatten into disks with your fingers (the disks will become more cohesive as they chill). Chill overnight to allow the cookies to firm up."
244,https://www.loveandlemons.com/corn-recipes/,"Butter, sea salt, lemon or lime wedges, red pepper flakes
Cilantro Lime Butter, recipe below
Vegan Ranch","Remove the corn husk and silks and preheat the grill to medium-high heat. Place the corn on the grill and cook, turning every 3 to 5 minutes, until all sides of the corn are cooked and light char marks form, about 15 minutes. Remove from the grill and serve with desired toppings.
Heat a grill to medium-high heat. Place the corn on the grill and cook, turning every 3 to 5 minutes, until all sides of the corn are cooked, about 15 minutes. Remove from the grill, tie back the husks and use them as a handle. Serve with desired toppings."
245,https://www.loveandlemons.com/peach-crisp/,"½ cup whole rolled oats
½ cup almond flour
⅓ cup brown sugar
¼ cup crushed walnuts
½ teaspoon cinnamon
¼ teaspoon sea salt
¼ cup firm coconut oil","Preheat the oven to 400°F and grease a 10-inch cast-iron skillet.
In a large bowl, combine the peaches, cornstarch, sugar, lemon juice, and vanilla and toss to coat.
Make the topping: In a medium bowl, combine the oats, almond flour, brown sugar, walnuts, cinnamon, and salt. Using your hands, work in the firm coconut oil until the mixture is crumbly.
Scoop the peach filling into the prepared skillet. Sprinkle with the topping and bake for 20 to 30 minutes, or until the fruit is soft and the topping is golden brown.
Remove from the oven and let cool for 5 minutes. Serve with vanilla ice cream."
246,https://www.loveandlemons.com/cold-soup-recipes/,"1 English cucumber
2½ pounds ripe tomatoes, chopped
2 fresno chiles, or ½ red bell pepper, stemmed and seeded
¼ small red onion, rinsed
4 small garlic cloves
¼ cup chopped cilantro, plus more for garnish
3 tablespoons sherry vinegar or red wine vinegar
½ cup extra virgin olive oil, plus more for drizzling
1¼ teaspoon sea salt
¼ teaspoon freshly ground black pepper
Cherry tomatoes and fresh herbs, for garnish","Finely chop ¼ of the cucumber and reserve for garnish.
Peel the remaining cucumber, cut into chunks, and transfer to a blender. Add the tomatoes, peppers, onion, garlic, cilantro, vinegar, olive oil, salt, and pepper. Blend until smooth. Season to taste and chill for at least 2 hours.
Serve the soup with the reserved diced cucumber, fresh herbs, drizzles of olive oil, and freshly ground black pepper."
247,https://www.loveandlemons.com/cold-cucumber-soup/,"6 Persian cucumbers, thinly sliced, reserve a few slices for garnish
1½ cups plain whole milk Greek yogurt
¾ cup fresh basil
¼ cup extra-virgin olive oil, more for drizzling
3 tablespoons fresh lemon juice
2 tablespoons fresh dill
1 garlic clove
¾ teaspoon sea salt
½ teaspoon honey
Freshly ground black pepper
Fresh mint, dill, or chives, for garnish","In a blender, combine the cucumbers, yogurt, basil, olive oil, lemon juice, dill, garlic, salt, honey, and several grinds of pepper and blend until smooth. Chill for at least 4 hours.
Serve in bowls and garnish with the reserved cucumber slices, fresh herbs, drizzles of olive oil, and freshly ground black pepper."
248,https://www.loveandlemons.com/sangria-recipe/,"1 Granny Smith or other green apple, cored and chopped
1 orange, thinly sliced, then sliced into quarters
1 lime, thinly sliced
⅓ cup raspberries or sliced strawberries
1 (750 mL) bottle Tempranillo, Garnacha, or Rioja wine
½ cup orange juice
¼ to ½ cup Cointreau, Grand Marnier, or brandy*","Place the apple, orange, lime, and raspberries in a large pitcher. Pour in the wine, orange juice, and Cointreau and stir. Chill overnight (I like to chill mine for 24 hours for optimal fruit-infused flavor).
Serve in glasses filled with ice."
249,https://www.loveandlemons.com/smoky-sweet-potatoes-with-black-beans-corn/,"Rounds from 2 Grilled Sweet Potatoes
¼ cup Chipotle Vinaigrette
½ cup Mango Salsa
½ cup cooked Black Beans, drained and rinsed
1 ear fresh raw corn kernels
⅓ cup crumbled quark, cotija or feta cheese
¼ cup Pickled Red Onions
1 serrano pepper, thinly sliced
2 tablespoons cilantro leaves
Sea salt and freshly ground black pepper","Arrange the grilled sweet potato rounds on a platter and drizzle with 2 tablespoons of the chipotle dressing.
Evenly scatter the mango salsa, black beans, corn, cheese, onions, serrano, and cilantro on top. Drizzle with more chipotle dressing. Season to taste with salt and pepper and serve."
250,https://www.loveandlemons.com/grilled-sweet-potatoes/,"2 medium sweet potatoes
Avocado oil, for drizzling
Sea salt and freshly ground black pepper
Pinches of chili powder, optional","Place the sweet potatoes in a large pot, fill with water, and bring to a boil. Boil for 8 to 15 minutes, or until the potatoes are just fork-tender, but still firm. The exact timing will depend on the size of your potatoes. Let cool and slice horizontally into ¼-inch rounds.
Preheat a grill to medium-high heat. Toss the sweet potato rounds with oil, pinches of salt and pepper, and chili powder, if desired. Grill 3 to 5 minutes per side, or until char marks form."
